,Company,Market Value (M),rank_change1000,employees,rank_change500,CEO,CEO Title,Sector,Industry_x,HQ Location,Website,Years on Fortune 500 List,Employees,Revenues ($M),Revenues ($M)Growth,Profits ($M),Profits ($M)Growth,Assets ($M),Assets ($M)Growth,Total Stockholder Equity ($M),Total Stockholder Equity ($M)Growth,Profit as % of Revenues,Profits as % of Assets,Profits as % of Stockholder Equity,Earnings Per Share ($),EPS % Change (from 2017),EPS % Change (5 year annual rate),EPS % Change (10 year annual rate),Total Return to Investors (2018),"Total Return to Investors (5 year, annualized)","Total Return to Investors (10 year, annualized)",Market Cap (M),Industry_y,No_Directors,Median_age,Board_Independance,Median_Tenure,Median_pay,women_on_board,GD_CEO,GD_Approval,GD CEO Rank,HBR CEO Rank,HBR_CEO,HBR_Industry,HBR_Country,HBR_YearStarted,HBR_Insider,HBR_MBA,HBR_finrank,HBR_sustainalytics,HBR_csrhub,HBR Ranked,GD Ranked,GD & HBR Ranked,MarketSize: < 250 million,"MarketSize: 250 ~ 1,000 million","MarketSize: 1,001 ~ 5,000 million","MarketSize: 5,001 ~ 50,000 million",MarketSize: 50 Billion +,Aerospace & Defense,Apparel,Business Services,Chemicals,Energy,Engineering & Construction,Financials,Food & Drug Stores,"Food, Beverages & Tobacco",Health Care,"Hotels, Restaurants & Leisure",Household Products,Industrials,Materials,Media,Motor Vehicles & Parts,Retailing,Technology,Telecommunications,Transportation,Wholesalers,State,Region,Midwest,Northeast,South,West,Division,East North Central,East South Central,Middle Atlantic,Mountain,New England,Pacific,South Atlantic,West North Central,West South Central
980,brown&brown,8316.8,7.0,9590.0,,J. Powell Brown,"President, Chief Executive Officer &amp; Director",Financials,,"Daytona Beach, Fla.",,,9590.0,2014.2,7.1,344.3,-13.9,6688.7,,3000.6,,17.1,5.1,11.5,1.22,-13.2,10.5,7.5,8.3,13.4,11.8,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida,South,0,0,1,0,South Atlantic,0,0,0,0,0,0,1,0,0
981,kraton,1027.3,-18.0,1918.0,,Kevin M. Fogarty,"President, Chief Executive Officer &amp; Director",Chemicals,Chemicals,"Houston, Texas",,,1918.0,2011.7,2.6,67.0,-31.3,2894.7,,715.1,,3.3,2.3,9.4,2.08,-32.2,,,-54.7,-1.1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,0,0,1,0,West South Central,0,0,0,0,0,0,0,0,1
982,vailresorts,8734.7,2.0,20150.0,,Robert A. Katz,Chairman &amp; Chief Executive Officer,"Hotels, Restaurants &amp; Leisure","Hotels, Casinos, Resorts","Broomfield, Colo.",,,20150.0,2011.6,5.5,379.9,80.4,4065.0,,1589.4,,18.9,9.3,23.9,9.13,74.9,54.7,13.2,1.5,25.6,24.8,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Colorado,West,0,0,0,1,Mountain,0,0,0,1,0,0,0,0,0
983,tribunemedia,4072.5,10.0,5800.0,,Peter M. Kern,Chief Executive Officer &amp; Director,Media,Entertainment,"Chicago, Ill.",,,5800.0,2009.7,7.6,412.6,112.5,8251.4,,3517.9,,20.5,5.0,11.7,4.67,112.3,14.1,,9.6,-1.7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Illinois,Midwest,1,0,0,0,East North Central,1,0,0,0,0,0,0,0,0
984,healthcareservices,2442.4,10.0,55000.0,,Theodore Wahl,"President, Chief Executive Officer &amp; Director",Health Care,,"Bensalem, Pa.",,,55000.0,2008.8,7.6,83.5,-5.3,692.6,,440.8,,4.2,12.1,18.9,1.12,-5.9,10.8,10.8,-22.3,9.3,17.4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Northeast,0,1,0,0,Middle Atlantic,0,0,1,0,0,0,0,0,0
985,allianceresourcepartners,2614.0,,3599.0,,Joseph W. Craft III,"Chairman, President &amp; Chief Executive Officer",Energy,"Mining, Crude-Oil Production","Tulsa, Okla.",,,3599.0,2002.9,11.5,366.6,20.7,2394.7,,1182.4,,18.3,15.3,31.0,2.74,-2.1,-5.5,8.6,-2.0,-6.1,11.2,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma,South,0,0,1,0,West South Central,0,0,0,0,0,0,0,0,1
986,ncibuildingsystems,772.9,,5300.0,,James S. Metcalf,Chairman &amp; Chief Executive Officer,Materials,"Building Materials, Glass","Cary, N.C.",,,5300.0,2000.6,13.0,63.1,15.3,1110.4,,330.3,,3.2,5.7,19.1,0.94,22.1,,-26.4,-62.4,-16.2,-21.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,North Carolina,South,0,0,1,0,South Atlantic,0,0,0,0,0,0,1,0,0
987,hiltongrandvacations,2866.7,,8600.0,,Mark D. Wang,"President, Chief Executive Officer &amp; Director","Hotels, Restaurants &amp; Leisure","Hotels, Casinos, Resorts","Orlando, Fla.",,,8600.0,1999.0,,298.0,,2753.0,,616.0,,14.9,10.8,48.4,3.05,,,,-37.1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Florida,South,0,0,1,0,South Atlantic,0,0,0,0,0,0,1,0,0
988,deluxe,1907.8,-27.0,6701.0,,Barry C. McCarthy,"President, Chief Executive Officer &amp; Director",Media,"Publishing, Printing","Shoreview, Minn.",,,6701.0,1998.0,1.7,149.6,-35.0,2305.1,,915.4,,7.5,6.5,16.3,3.16,-33.1,-2.8,4.8,-49.0,-4.1,13.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Minnesota,Midwest,1,0,0,0,West North Central,0,0,0,0,0,0,0,1,0
989,stepan,1979.2,-11.0,2250.0,,F. Quinn Stepan Jr.,"Chairman, President &amp; Chief Executive Officer",Chemicals,Chemicals,"Northfield, Ill.",,,2250.0,1993.9,3.6,112.8,23.1,1484.7,,783.8,,5.7,7.6,14.4,4.83,23.2,8.7,10.6,-5.2,3.7,13.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Midwest,1,0,0,0,East North Central,1,0,0,0,0,0,0,0,0
990,hovnanianenterprises,66.1,-149.0,1851.0,,Ara K. Hovnanian,"Chairman, President &amp; Chief Executive Officer",Engineering &amp; Construction,Homebuilders,"Matawan, N.J.",,,1851.0,1991.2,-18.8,4.5,,1662.0,,-453.5,,0.2,0.3,,0.75,,-32.9,,-79.6,-36.5,-8.8,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Northeast,0,1,0,0,Middle Atlantic,0,0,1,0,0,0,0,0,0
991,portlandgeneralelectric,4631.7,-39.0,2967.0,,Maria M. Pope,"President, Chief Executive Officer &amp; Director",Energy,,"Portland, Ore.",,,2967.0,1991.0,-0.9,212.0,13.4,8110.0,,2506.0,,10.6,2.6,8.5,2.37,12.9,11.9,5.5,3.9,12.2,13.2,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon,West,0,0,0,1,Pacific,0,0,0,0,0,1,0,0,0
992,hc2holdings,110.2,,4119.0,,Philip A. Falcone,"Chairman, President &amp; Chief Executive Officer",Engineering &amp; Construction,"Engineering, Construction","New York, N.Y.",,,4119.0,1976.7,21.0,162.0,,6503.8,,88.1,,8.2,2.5,183.9,2.9,,-18.3,,-55.6,-1.5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Northeast,0,1,0,0,Middle Atlantic,0,0,1,0,0,0,0,0,0
993,hercholdings,1111.9,,4900.0,,Lawrence H. Silber,"President, Chief Executive Officer &amp; Director",Business Services,Equipment Leasing,"Bonita Springs, Fla.",,,4900.0,1976.7,12.7,69.1,-56.9,3610.2,,572.7,,3.5,1.9,12.1,2.39,-57.3,,,-58.5,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida,South,0,0,1,0,South Atlantic,0,0,0,0,0,0,1,0,0
994,aligntechnology,22743.4,,11660.0,,Joseph M. Hogan,"President, Chief Executive Officer &amp; Director",Health Care,Medical Products and Equipment,"San Jose, Calif.",,,11660.0,1966.5,33.5,400.2,72.9,2052.5,,1252.9,,20.4,19.5,31.9,4.92,73.9,44.5,15.3,-5.7,29.7,37.4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,California,West,0,0,0,1,Pacific,0,0,0,0,0,1,0,0,0
995,spire,4175.4,,3366.0,,Suzanne Sitherwood,"President, Chief Executive Officer &amp; Director",Energy,,"St. Louis, Mo.",,,3366.0,1965.0,12.9,214.2,32.5,6843.6,,2255.4,,10.9,3.1,9.5,4.33,26.2,16.5,1.9,1.7,13.9,8.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Midwest,1,0,0,0,West North Central,0,0,0,0,0,0,0,1,0
996,shutterfly,1384.5,,7094.0,,,"President, Chief Executive Officer &amp; Director",Technology,Internet Services and Retailing,"Redwood City, Calif.",,,7094.0,1961.8,64.8,50.4,67.5,2302.2,,674.4,,2.6,2.2,7.5,1.45,64.8,43.3,23.2,-19.1,-4.6,19.1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,California,West,0,0,0,1,Pacific,0,0,0,0,0,1,0,0,0
997,nustarenergy,2897.7,,1517.0,,Bradley C. Barron,"President, Chief Executive Officer &amp; Director",Energy,Pipelines,"San Antonio, Texas",,,1517.0,1961.8,8.1,205.8,39.1,6349.1,,2257.7,,10.5,3.2,9.1,-2.77,-532.8,,,-21.5,-7.8,2.1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,0,0,1,0,West South Central,0,0,0,0,0,0,0,0,1
998,mantechinternational,2148.4,,7800.0,,Kevin M. Phillips,"President, Chief Executive Officer &amp; Director",Technology,Information Technology Services,"Herndon, Va.",,,7800.0,1958.6,14.1,82.1,-28.1,1803.9,,1401.2,,4.2,4.6,5.9,2.06,-29.2,,-2.1,6.1,14.5,1.7,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Virginia,South,0,0,1,0,South Atlantic,0,0,0,0,0,0,1,0,0
999,carvana,8449.9,,3879.0,,Ernest C. Garcia,"Chairman, President &amp; Chief Executive Officer",Retailing,"Automotive Retailing, Services","Tempe, Ariz.",,,3879.0,1955.5,127.7,-61.8,,991.0,,73.4,,-3.2,-6.2,-84.1,-2.24,,,,71.1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Arizona,West,0,0,0,1,Mountain,0,0,0,1,0,0,0,0,0
1000,endointernational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13581.0,Health Care,9.0,60.0,0.89,6.0,1350504.0,0.22,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1001,medtronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104494.0,Health Care,13.0,60.0,0.92,4.0,617488.0,0.31,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1002,perrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23089.0,Health Care,11.0,64.0,0.73,12.0,441017.0,0.27,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1003,wyndhamworldwide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9445.0,Consumer Discretionary,7.0,66.0,0.71,9.0,431760.0,0.29,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1004,wholefoodsmarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10721.0,Consumer Staples,11.0,62.0,0.73,10.0,405159.0,0.18,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1005,reynoldsamerican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69054.0,Consumer Staples,13.0,60.0,0.92,7.0,395431.0,0.15,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1006,slgreenrealty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11821.0,Financials,8.0,64.0,0.63,16.0,395000.0,0.13,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1007,ensco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915.0,Energy,9.0,63.0,0.56,7.0,393112.0,0.22,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1008,allergan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121575.0,Health Care,12.0,61.0,0.83,2.0,371001.0,0.17,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1009,sandisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15455.0,Information Technology,8.0,64.0,0.75,10.0,365873.0,0.13,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1010,transocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757.0,Energy,10.0,62.5,1.0,3.0,354036.0,0.1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1011,schlumberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98567.0,Energy,10.0,62.0,0.8,5.5,348488.0,0.3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1012,emc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50859.0,Information Technology,12.0,63.0,0.83,5.5,342690.0,0.17,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1013,cameroninternational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12984.0,Energy,11.0,61.0,0.82,6.0,336500.0,0.09,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1014,mallinckrodt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7705.0,Health Care,12.0,60.0,0.83,2.0,335056.0,0.25,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1015,fmctechnologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7712.0,Energy,13.0,64.0,0.85,6.0,334993.0,0.23,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1016,seagatetechnology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11381.0,Information Technology,11.0,65.0,0.91,4.0,334855.0,0.27,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1017,priceline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73732.0,Consumer Discretionary,11.0,61.0,0.82,10.0,330251.0,0.09,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1018,lyondellbasellindustries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41757.0,Materials,12.0,63.5,0.75,4.0,328766.0,0.25,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1019,verisign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8987.0,Information Technology,7.0,66.0,0.86,10.0,319967.0,0.29,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1020,symantec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13915.0,Information Technology,9.0,59.0,0.89,10.0,315010.0,0.33,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1021,aetna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40023.0,Health Care,13.0,68.0,0.85,10.0,305296.0,0.38,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1022,eatoncorporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25875.0,Industrials,14.0,61.5,0.64,7.0,304990.0,0.21,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1023,internationalbusinessmachines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135893.0,Information Technology,14.0,65.5,0.86,7.5,304186.0,0.21,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1024,davitahealthcarepartners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16703.0,Health Care,9.0,61.0,0.89,9.0,303585.0,0.11,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1025,sigma-aldrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16739.0,Materials,10.0,64.0,0.9,9.5,296531.0,0.1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1026,aon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26130.0,Financials,11.0,68.0,0.91,11.0,295003.0,0.27,,,,73.0,Greg Case,Financial Services,United Kingdom,2005.0,0.0,1.0,31.0,554.0,621.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1027,meadjohnsonnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16164.0,Consumer Staples,13.0,61.0,0.77,6.0,294673.0,0.23,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1028,ingersoll-rand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15469.0,Industrials,12.0,65.0,0.92,6.0,294370.0,0.33,,,,57.0,Michael Lamach,Industrials,United States,2010.0,1.0,1.0,134.0,343.0,207.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1029,avagotechnologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33983.0,Information Technology,8.0,62.5,0.88,7.5,293027.0,0.13,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1030,bakerhughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22973.0,Energy,13.0,70.0,0.92,11.0,292598.0,0.15,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1031,hewlett-packard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48480.0,Information Technology,12.0,59.0,0.75,4.0,292155.0,0.25,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1032,timewarner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61445.0,Consumer Discretionary,12.0,65.5,0.75,9.5,288689.0,0.17,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1033,accenture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70195.0,Information Technology,11.0,59.0,0.91,7.0,284952.0,0.36,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1034,consolenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.0,Energy,11.0,65.0,0.73,6.0,278750.0,0.09,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1035,national-oilwellvarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14142.0,Energy,8.0,60.5,0.88,11.0,278275.0,0.13,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1036,americaninternational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78006.0,Financials,14.0,64.5,0.93,4.5,278154.0,0.21,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1037,xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11399.0,Financials,13.0,66.0,0.85,6.0,277349.0,0.15,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1038,newmontmining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10296.0,Materials,8.0,61.5,0.88,6.0,277000.0,0.38,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1039,statestreet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28159.0,Financials,11.0,59.0,0.91,9.0,274698.0,0.18,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1040,tesoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12873.0,Energy,9.0,67.0,0.89,5.0,274238.0,0.22,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1041,ace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36778.0,Financials,14.0,64.5,0.93,6.0,273750.0,0.14,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1042,teconnectivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,Information Technology,10.0,56.5,0.9,8.0,273066.0,0.2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1043,praxair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31643.0,Materials,11.0,65.0,0.91,8.0,272316.0,0.18,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0
